./positive/00046.jpg 1 0 0 225 224
./positive/00103.jpg 1 0 0 139 141
./positive/00071.jpg 1 0 0 197 199
./positive/00170.jpg 1 0 0 117 116
./positive/00194.jpg 1 0 0 124 117
./positive/00114.jpg 1 0 0 198 195
./positive/00119.jpg 1 0 0 79 68
./positive/00120.jpg 1 0 0 86 70
./positive/00021.jpg 1 0 0 92 99
./positive/00052.jpg 1 0 0 225 225
./positive/00045.jpg 1 0 0 126 117
./positive/00066.jpg 1 0 0 147 147
./positive/00003.jpg 1 0 0 129 136
./positive/00035.jpg 1 0 0 126 146
./positive/00204.jpg 1 0 0 126 120
./positive/00153.jpg 1 0 0 197 177
./positive/00243.jpg 1 0 0 114 124
./positive/00034.jpg 1 0 0 140 146
./positive/00148.jpg 1 0 0 50 48
./positive/00089.jpg 1 0 0 129 124
./positive/00137.jpg 1 0 0 109 104
./positive/00186.jpg 1 0 0 66 69
./positive/00212.jpg 1 0 0 96 101
./positive/00100.jpg 1 0 0 41 38
./positive/00024.jpg 1 0 0 178 169
./positive/00082.jpg 1 0 0 186 149
./positive/00156.jpg 1 0 0 189 159
./positive/00041.jpg 1 0 0 100 108
./positive/00199.jpg 1 0 0 55 42
./positive/00209.jpg 1 0 0 99 97
./positive/00208.jpg 1 0 0 73 76
./positive/00196.jpg 1 0 0 128 123
./positive/00115.jpg 1 0 0 79 73
./positive/00057.jpg 1 0 0 158 138
./positive/00083.jpg 1 0 0 98 92
./positive/00178.jpg 1 0 0 37 34
./positive/00062.jpg 1 0 0 225 225
./positive/00107.jpg 1 0 0 148 150
./positive/00112.jpg 1 0 0 194 188
./positive/00165.jpg 1 0 0 119 123
./positive/00198.jpg 1 0 0 156 96
./positive/00037.jpg 1 0 0 104 99
./positive/00099.jpg 1 0 0 198 211
./positive/00127.jpg 1 0 0 139 146
./positive/00230.jpg 1 0 0 46 42
./positive/00167.jpg 1 0 0 83 102
./positive/00143.jpg 1 0 0 94 91
./positive/00190.jpg 1 0 0 110 118
./positive/00090.jpg 1 0 0 166 154
./positive/00224.jpg 1 0 0 52 56
./positive/00053.jpg 1 0 0 225 225
./positive/00142.jpg 1 0 0 57 60
./positive/00084.jpg 1 0 0 84 85
./positive/00247.jpg 1 0 0 135 107
./positive/00177.jpg 1 0 0 98 108
./positive/00189.jpg 1 0 0 213 182
./positive/00135.jpg 1 0 0 99 83
./positive/00032.jpg 1 0 0 126 132
./positive/00049.jpg 1 0 0 135 130
./positive/00076.jpg 1 0 0 124 125
./positive/00006.jpg 1 0 0 110 119
./positive/00038.jpg 1 0 0 224 224
./positive/00151.jpg 1 0 0 54 77
./positive/00040.jpg 1 0 0 118 133
./positive/00162.jpg 1 0 0 115 112
./positive/00028.jpg 1 0 0 154 161
./positive/00175.jpg 1 0 0 73 67
./positive/00026.jpg 1 0 0 116 113
./positive/00157.jpg 1 0 0 150 128
./positive/00226.jpg 1 0 0 99 79
./positive/00192.jpg 1 0 0 89 83
./positive/00093.jpg 1 0 0 117 119
./positive/00171.jpg 1 0 0 105 128
./positive/00184.jpg 1 0 0 186 140
./positive/00072.jpg 1 0 0 45 58
./positive/00218.jpg 1 0 0 116 102
./positive/00067.jpg 1 0 0 141 143
./positive/00126.jpg 1 0 0 130 123
./positive/00217.jpg 1 0 0 105 101
./positive/00042.jpg 1 0 0 148 149
./positive/00193.jpg 1 0 0 114 115
./positive/00088.jpg 1 0 0 93 92
./positive/00141.jpg 1 0 0 115 121
./positive/00064.jpg 1 0 0 175 162
./positive/00129.jpg 1 0 0 95 102
./positive/00234.jpg 1 0 0 178 182
./positive/00079.jpg 1 0 0 137 135
./positive/00232.jpg 1 0 0 96 99
./positive/00029.jpg 1 0 0 143 163
./positive/00207.jpg 1 0 0 68 65
./positive/00050.jpg 1 0 0 225 224
./positive/00059.jpg 1 0 0 197 193
./positive/00013.jpg 1 0 0 225 225
./positive/00169.jpg 1 0 0 146 152
./positive/00111.jpg 1 0 0 59 58
./positive/00054.jpg 1 0 0 110 103
./positive/00000.jpg 1 0 0 66 66
./positive/00138.jpg 1 0 0 63 52
./positive/00036.jpg 1 0 0 124 119
./positive/00060.jpg 1 0 0 197 176
./positive/00132.jpg 1 0 0 49 47
./positive/00133.jpg 1 0 0 113 112
./positive/00227.jpg 1 0 0 84 86
./positive/00063.jpg 1 0 0 116 133
./positive/00246.jpg 1 0 0 61 59
./positive/00146.jpg 1 0 0 107 96
./positive/00228.jpg 1 0 0 164 170
./positive/00068.jpg 1 0 0 186 196
./positive/00098.jpg 1 0 0 109 110
./positive/00020.jpg 1 0 0 152 154
./positive/00010.jpg 1 0 0 92 112
./positive/00097.jpg 1 0 0 87 101
./positive/00039.jpg 1 0 0 225 225
./positive/00225.jpg 1 0 0 72 64
./positive/00221.jpg 1 0 0 102 108
./positive/00215.jpg 1 0 0 171 171
./positive/00086.jpg 1 0 0 55 50
./positive/00025.jpg 1 0 0 97 88
./positive/00077.jpg 1 0 0 58 61
./positive/00187.jpg 1 0 0 100 100
./positive/00101.jpg 1 0 0 168 124
./positive/00031.jpg 1 0 0 151 144
./positive/00009.jpg 1 0 0 138 135
./positive/00213.jpg 1 0 0 108 96
./positive/00222.jpg 1 0 0 76 107
./positive/00047.jpg 1 0 0 130 120
